seat,2,-19.29182364,-75.17019746,9.887025839
shell,2,-28.37497421,-55.92641961,6.891498754
shoulder,2,-40.62493297,-78.94753229,29.92208
shower,2,-19.85844068,-74.46128331,4.948823842
slice,2,-27.94548101,-76.41088206,25.4110823
sprain,2,-44.71977272,-78.60923825,31.69295946
stalk,2,-44.67611269,-58.25172137,35.11745009
strap,2,-25.16562203,-68.45587565,25.96606756
stump,2,-33.6382567,-63.68477641,21.28964758
swivel,2,-26.55793934,-60.11076794,29.84817023
tail,2,-27.11989149,-63.24650101,27.8438801
tether,2,-42.64077509,-59.10483891,20.59286512
tire,2,-19.92312909,-69.44925635,22.41024562
vent,2,-45.79204977,-54.10313799,14.03492455
wheel,2,-18.99088453,-69.66051277,21.77123443
wire,2,-26.68445422,-57.03079384,10.06835723
arch,3,-27.95781022,-63.03140712,50.91651544
bead,3,-36.7979311,-60.87522454,44.5980825
bind,3,-39.57407792,-64.80941618,47.83812225
braid,3,-25.63455312,-74.28639541,45.77754604
brush,3,-41.8416952,-57.0686744,43.15134679
burst,3,-14.1347969,-52.69534326,44.8861101
camouflage,3,-23.71896315,-74.04985328,39.53306767
cap,3,-21.993714,-74.4454364,36.49113473
chalk,3,-40.14633512,-58.40732222,43.58013071
clasp,3,-27.37972212,-74.16829931,45.48823364
clip,3,-13.83702849,-59.48289685,41.17975527
clutch,3,-15.82567169,-56.68600347,41.8420118
coat,3,-35.42555069,-63.20304766,45.61595046
costume,3,-16.52257016,-78.21095207,48.77247931
cramp,3,-27.70427608,-44.16446365,41.55372443
don,3,-22.55934616,-78.876349,48.76982846
drape,3,-33.18374644,-65.97440979,37.71297231
dress,3,-22.38513595,-77.33713113,47.91293134
dribble,3,-19.95919254,-47.39327838,29.78330497
dye,3,-40.8161631,-58.96304656,48.10479489
elaborate,3,-14.00742897,-78.12818044,49.58910631
fancy,3,-15.14641431,-78.20885115,49.2642934
flatter,3,-17.52799828,-60.5236085,54.30374697
flick,3,-24.02325508,-55.49062089,30.40771082
fling,3,-21.29779334,-52.19546663,32.69197125
glue,3,-38.29005717,-62.8058822,46.6872433
hook,3,-21.9625212,-53.17749778,31.11399888
knit,3,-25.20459499,-75.62158945,46.55208005
knot,3,-16.8496639,-59.39559086,40.60548383
lace,3,-24.85129706,-73.67822814,45.45871337
layer,3,-41.28627841,-67.23508131,49.94198248
lob,3,-19.8386976,-46.78141698,29.58299196
loop,3,-17.4043407,-59.94924646,36.68734399
mask,3,-23.52055099,-74.08207472,38.59714484
mesh,3,-33.61606933,-63.6256544,36.96759494
mold,3,-40.88407585,-66.69219866,49.53371663
mop,3,-42.13280761,-56.12198353,43.6912429
outfit,3,-17.24637572,-78.25290773,48.43351766
paint,3,-38.48992445,-60.19908438,46.39162179
plaster,3,-32.38269127,-62.39269764,49.81800822
polish,3,-37.17945104,-58.55273936,47.26526238
rake,3,-44.75130059,-54.71698741,39.77513087
reel,3,-21.7632978,-52.99912646,31.48518633
rivet,3,-33.4705965,-62.98773916,35.66762667
rope,3,-17.42737575,-59.9324906,37.1376634
scrape,3,-44.72399483,-54.69454782,39.85474193
scrub,3,-42.47813485,-57.29835132,41.98810239
shroud,3,-30.47151725,-68.55686865,42.04840024
shuffle,3,-26.47773837,-40.0007187,40.95387294
skirt,3,-23.96969097,-73.31191514,45.70894616
slant,3,-17.20363482,-60.24140465,53.62799115
slit,3,-32.92390481,-66.90407669,36.83865341
snap,3,-14.42337409,-53.16015897,44.66348822
stain,3,-40.37880858,-59.24975555,47.8013036
stone,3,-30.72071464,-62.58610117,50.38233095
strand,3,-17.53313611,-59.93265072,41.94108376
string,3,-16.23375322,-58.92383679,41.38672516
stripe,3,-24.90300994,-67.50757201,48.1008417
surface,3,-41.64711157,-67.74807789,50.32157563
sway,3,-24.32475325,-42.48534644,40.51439832
swing,3,-25.73989013,-41.41382787,40.78088792
tack,3,-22.90492423,-72.6066003,45.85931355
tan,3,-34.75878264,-62.63007672,45.39447196
thread,3,-16.49513386,-59.14391639,41.54486769
tile,3,-31.47458112,-62.48608229,50.18920265
tilt,3,-25.53791056,-41.78332315,40.73956713
twist,3,-15.8426667,-58.99266124,51.56480867
veil,3,-30.46699736,-68.55398099,42.0022303
vest,3,-23.3726943,-74.10481224,37.93710395
wax,3,-37.64682489,-61.6159731,46.42627656
wear,3,-22.46328587,-78.01174976,48.29431481
weave,3,-16.27390753,-59.11633335,50.32099449
wrinkle,3,-15.15772765,-58.63380183,52.06300529
angle,4,3.129736228,-85.45200169,20.17133487
annex,4,9.321324784,-72.17949384,-1.040437466
bar,4,-10.32117807,-73.68685012,-0.547048285
barge,4,7.917253467,-84.34757749,-1.787855161
border,4,0.866966721,-75.20162255,7.551540826
bridge,4,10.17987733,-79.06156626,-7.984667975
bus,4,13.35236268,-80.15604974,-9.803659769
cascade,4,0.47498773,-90.86570264,13.543711
cave,4,1.7540597,-84.91611253,4.820891034
center,4,8.312823728,-72.25943012,-2.326337376
chain,4,-5.696696202,-63.57173962,-0.885903932
circle,4,0.022839271,-73.93192579,11.88216863
cluster,4,0.942445618,-89.30376839,10.0886273
coast,4,3.576420308,-84.60131556,3.592371882
commute,4,19.99354166,-86.1787956,2.567789918
compound,4,1.614416374,-75.9927611,8.664424999
corner,4,-0.344616633,-74.61579886,10.43254994
craft,4,14.83718369,-72.05506288,-4.429544893
cruise,4,12.63575991,-84.23491925,-3.387950791
curve,4,4.102597233,-87.0865505,20.20254054
dawn,4,2.737622523,-85.93856351,5.085969386
desert,4,2.480521792,-85.31249795,4.764542727
dock,4,7.550630717,-84.2929393,-1.23295991
drill,4,-9.443027417,-70.33218956,5.845128051
entrance,4,8.496599934,-67.59423218,2.579501066
exit,4,8.504983335,-67.57518272,2.5905321
farm,4,-4.065207583,-69.19074483,-8.953808564
ferry,4,12.37788849,-79.93332627,-8.921507673
floor,4,-6.705181324,-71.50731127,4.283786106
front,4,-2.175489114,-74.41247927,10.7509322
ground,4,-6.892764588,-71.81909506,4.582431893
harbor,4,4.862578105,-84.59655799,2.064016995
hatch,4,-7.469009152,-73.29988741,5.039938901
hike,4,20.10261064,-87.85223195,7.525362385
house,4,-6.4414818,-66.50643884,0.930156804
incline,4,5.492085934,-87.32806016,21.13356155
journey,4,22.14659125,-88.4291887,6.485264894
land,4,-4.279235892,-68.47258074,-9.166337449
lobby,4,-10.32495251,-73.67446766,-0.546247447
lodge,4,-3.081840403,-77.45149437,-9.518709652
mine,4,-4.598637213,-67.14327526,-9.779630827
narrow,4,11.64623736,-87.16171125,23.99374318
near,4,0.709600196,-75.35755995,8.839268499
orbit,4,14.43666024,-74.21942996,-2.992706569
parallel,4,11.68395654,-87.15926247,24.01725149
park,4,-0.319798221,-73.39244028,-6.15846267
pool,4,-6.257207685,-70.93875871,2.654539131
probe,4,14.768038,-74.45220672,-2.776683079
rail,4,11.41629905,-79.54479701,-8.451545903
resort,4,-2.361437073,-76.12141784,-8.475582873
retreat,4,-2.332325986,-76.16656715,-9.366686541
room,4,-6.609406981,-69.8574765,2.747389141
row,4,-2.724668551,-74.59085902,10.64677071
shelter,4,-1.066009388,-73.11403542,-7.512296586
ship,4,8.482052726,-84.52269479,-2.755239181
shop,4,-6.586315454,-64.84785312,-0.061358397
shuttle,4,12.74468891,-73.34946583,-3.877259181
ski,4,-3.016745633,-77.27347893,-7.234274208
slope,4,4.634292725,-87.16505242,20.56060993
smack,4,-1.455763444,-77.12561197,11.73550183
space,4,9.131405003,-70.12614466,-5.752754572
spiral,4,3.311062705,-87.92370105,19.19012228
square,4,8.943772505,-69.74973808,-6.046873111
station,4,11.82908802,-73.12665864,-3.984995716
steep,4,8.543942645,-87.49520407,21.98735246
stoop,4,-3.780684071,-72.55307495,9.389234441
store,4,-6.630735475,-64.75843071,0.004828309
swarm,4,1.150120603,-88.97276268,8.996893008
swirl,4,-0.21684977,-91.56755289,14.36010261
tangle,4,0.272798588,-91.90363541,13.86629246
tour,4,23.26516938,-86.44744277,5.020170833
tower,4,10.6919471,-72.56776938,-4.131393129
toy,4,-7.900607593,-63.73885467,0.321898464
train,4,13.77409942,-80.27933661,-10.34944364
transport,4,8.665517741,-86.66757964,-3.556149536
travel,4,13.69076616,-84.37353258,-3.101371977
treasure,4,-18.83563053,-79.15343705,6.94006215
trek,4,21.50437034,-88.06112327,6.506082814
trip,4,22.33108362,-87.27660764,4.709203043
vacation,4,21.72390167,-86.97191276,3.887844512
visit,4,22.87454202,-88.03716651,3.611972821
wreck,4,8.087981455,-83.92490157,-4.437095392
zone,4,-0.266947846,-73.24273972,5.891678428
abduct,5,-23.48966701,68.67426892,-35.29642165
acquit,5,-24.52675033,65.29191667,-18.79297113
apprehend,5,-25.30191179,69.90841838,-27.3136007
assassinate,5,-24.17273512,59.21672553,-25.1294273
bludgeon,5,-21.39602015,70.83369676,-39.33396651
capitalize,5,-18.75910496,40.04495817,-38.87014565
coerce,5,-20.32763813,74.88006833,-50.70162975
commandeer,5,-24.3165804,54.34839353,-45.64413674
confiscate,5,-18.89367061,66.39930932,-32.13836033
conspire,5,-16.10123542,78.52001651,-41.24000694
convict,5,-24.52509753,65.67057409,-19.09416575
deport,5,-24.03488452,68.04631016,-24.07968509
depose,5,-24.5813261,61.95835183,-20.39678873
destroy,5,-21.85744025,62.91914047,-41.69923608
detain,5,-25.18526777,68.87583755,-26.30941235
disable,5,-24.8278641,54.80122022,-46.45203319
discredit,5,-20.0953159,69.84331288,-53.94339157
disenfranchise,5,-17.95852144,76.41629504,-48.87282889
dislodge,5,-27.36841438,56.95458125,-23.84084138
eject,5,-24.16584868,66.07598807,-30.51163725
embarrass,5,-21.77562833,71.82823776,-52.98694293
enslave,5,-22.76930731,70.48605506,-39.84425592
eradicate,5,-14.40399943,40.13568077,-42.50477959
evict,5,-23.36834315,68.17667723,-24.04634382
expel,5,-25.9850633,62.32067801,-24.94439681
exploit,5,-17.17530177,40.33062723,-39.35481352
extradite,5,-24.31787509,67.23225176,-22.42584227
frighten,5,-23.81788481,75.55578053,-55.42802109
handcuff,5,-23.87651523,68.41987571,-32.3390796
harass,5,-21.56667359,73.37153817,-51.29636928
hijack,5,-22.71111223,56.79441487,-44.05055959
humiliate,5,-21.6978705,72.36056119,-52.27115552
impeach,5,-24.58619555,62.21121847,-20.13104961
impound,5,-18.84678356,66.06490314,-31.9798032
imprison,5,-23.97939738,68.97814459,-31.87036052
incarcerate,5,-23.47318478,71.50151657,-35.62076347
indict,5,-24.54929396,66.56475141,-20.36004778
infiltrate,5,-22.36815515,57.32976721,-43.74545631
injure,5,-22.53178033,65.60344887,-40.84711135
interrogate,5,-24.49923992,68.67843349,-27.50888162
intimidate,5,-21.36802121,73.6059031,-51.35714616
invade,5,-21.13701236,58.82056315,-43.26272791
investigate,5,-27.13431814,70.45093376,-24.4527024
isolate,5,-15.36405742,40.56767697,-41.1480003
kidnap,5,-23.51174524,67.58179365,-35.54518433
kill,5,-22.36225151,64.80948225,-40.94708106
loot,5,-24.90609383,71.52981077,-43.85420695
maim,5,-23.18950467,70.04595315,-40.10365476
marginalize,5,-16.44708238,73.22243918,-47.56380381
mistreat,5,-17.05307378,77.37647275,-45.99492681
molest,5,-23.50444021,70.61597921,-35.63624865
monopolize,5,-16.1428017,53.66769749,-47.89666984
mutilate,5,-23.97101252,71.03332789,-40.22427906
neutralize,5,-16.56736988,40.39824741,-39.55539999
oppress,5,-12.63655681,75.70651942,-43.86546119
ostracize,5,-17.11317962,77.33902386,-46.30401315
oust,5,-25.52610495,58.5041123,-23.53016246
overthrow,5,-24.6681851,57.89283723,-24.50057396
penalize,5,-29.66380291,68.02370174,-25.40028892
penetrate,5,-15.10010338,40.05223637,-36.35633763
perpetrate,5,-16.18366355,77.92272895,-41.85483094
persecute,5,-16.11304533,76.11069296,-43.57995665
pierce,5,-14.23288495,39.76477846,-34.02222154
plunder,5,-24.17571029,71.29802382,-44.49984561
prosecute,5,-26.80852899,69.29899906,-25.17166718
puncture,5,-14.20531484,39.75682065,-33.94701433
punish,5,-28.77064194,68.2328505,-25.42126708
ransack,5,-26.3854994,72.47754831,-41.10577644
repress,5,-12.51799378,75.70590824,-43.84668875
reroute,5,-24.46439166,51.98674092,-45.05680606
retake,5,-17.03514897,54.01722564,-45.85589765
scare,5,-23.87770676,75.62953473,-55.52871256
seize,5,-16.85606516,54.00323407,-46.58688662
smear,5,-19.64142446,69.20331666,-54.47744278
stigmatize,5,-17.54347406,77.02630313,-47.90412432
terrorize,5,-22.95361626,71.08497018,-45.15795155
topple,5,-26.66529042,57.3679543,-23.71772218
unseat,5,-25.65733005,58.53699398,-22.9793522
vandalize,5,-26.06671982,72.27762221,-41.1178217
vilify,5,-16.9017057,74.71914419,-44.20879725
accumulate,6,31.55365058,38.40172371,32.46121699
admire,6,17.77662024,37.00495295,11.35828752
advocate,6,21.0524831,62.43729761,31.21627125
appreciate,6,18.60841168,37.07673191,11.15046484
ascribe,6,16.0395883,69.52571165,15.32003742
attest,6,10.15233966,39.23644964,19.20087922
attribute,6,16.1088507,69.41880061,15.24419341
bestow,6,9.36119687,36.55292277,21.12739143
characterize,6,30.5783149,53.75918348,21.3270926
cite,6,29.18792487,39.15121134,32.00034236
comprise,6,31.20173669,45.80085269,33.57237073
confer,6,8.735246653,40.04589467,20.57326016
consist,6,24.96688114,49.50607721,36.81969016
constitute,6,28.37719417,45.93361757,33.17243785
deem,6,24.65751102,63.12853308,34.12129447
demonstrate,6,22.08609694,37.12804399,13.95890583
depend,6,16.35707108,52.33861503,39.30156792
depict,6,34.23033199,54.88009023,21.53781766
derive,6,9.212393412,40.22495351,21.31980651
describe,6,30.63299862,53.70694159,21.22839833
dictate,6,21.04676646,36.78643373,14.82022009
differ,6,17.79594011,51.60178156,39.98135318
disagree,6,18.07658607,51.43356276,40.21679857
fluctuate,6,23.04540212,50.40392451,37.987837
govern,6,7.946012725,40.44600417,19.90849955
have,6,30.4944582,39.18326594,33.00092709
include,6,29.63121791,46.87510766,33.5891414
inherit,6,30.29386971,38.74326517,34.30445654
involve,6,29.18688515,46.74529851,33.52139083
learn,6,19.68103341,27.16137012,16.36224899
manifest,6,23.36663562,62.61066249,31.37520817
outnumber,6,30.95768865,40.71187783,32.99724567
outweigh,6,16.87576497,67.81837463,13.04489742
perceive,6,22.71780838,61.55998966,32.07427365
portray,6,33.21421986,54.65227523,21.40439364
recognize,6,20.49074229,36.74951499,11.86686497
refer,6,29.12815444,53.93081965,21.83050402
regard,6,22.7968107,62.02888477,31.7666092
rely,6,15.8067159,52.57711863,39.07828741
represent,6,30.34959344,42.43272814,32.582582
subscribe,6,5.543558501,55.01489772,30.08837312
teach,6,19.68434986,27.14374451,16.36561837
understand,6,19.87796893,36.8745537,11.20613657
vary,6,23.27249977,50.27850203,37.83316781
vie,6,5.373217511,40.60083443,21.88624436
accommodate,7,58.71853085,26.66523268,-10.56414642
advise,7,36.83871383,17.6733915,12.08560243
analyze,7,37.67430879,27.73758687,-14.54431292
appraise,7,36.40988065,27.97348976,-14.49499835
ascertain,7,34.7758841,25.91554157,-4.744762074
assess,7,36.07363282,27.26809237,-9.514156553
browse,7,47.69431453,18.04285888,-21.71613754
calculate,7,36.05961494,29.15003209,-4.674678122
certify,7,36.38200046,14.9714545,1.517476304
choreograph,7,64.05607341,20.25587342,-5.834925053
claim,7,39.07190078,4.322263432,-2.321875852
comment,7,39.95844462,18.98104934,3.842187015
compile,7,38.92971122,26.35833365,-15.62477214
compose,7,64.7885788,20.18275711,-5.297782139
compute,7,36.25298366,29.82431303,-4.417422727
configure,7,42.85758754,24.65355582,-23.15665797
confirm,7,37.91189464,15.28305499,1.066816679
consult,7,37.48165072,18.25849181,11.98567908
cram,7,62.71033189,20.90227199,2.110447724
cure,7,22.34226297,12.12452607,-12.9540496
customize,7,48.39035052,26.16729636,-36.43965468
declassify,7,40.16664354,25.28032693,-16.53366897
decode,7,42.60706668,22.64005612,-20.90639024
deconstruct,7,37.88430877,31.43169588,-20.55676665
deny,7,39.15559473,5.934907401,-2.064239748
detect,7,25.57775119,16.16507195,-11.62815668
determine,7,34.75190117,25.52660939,-5.404061451
diagnose,7,24.76194527,15.20941416,-12.23056214
digest,7,38.13256992,29.03294992,-14.46049424
digitize,7,42.69147485,24.50817281,-22.56833953
disclose,7,41.28755939,26.41409119,3.445100823
discuss,7,40.12204127,20.49051276,2.996351304
dispense,7,20.68316095,9.56334656,-16.10145118
dissect,7,37.87223062,30.86453136,-19.8968062
divulge,7,41.48274108,26.42285883,3.70053421
download,7,47.5183592,18.19468157,-21.71635547
edit,7,39.12538883,30.04827108,-21.18576725
educate,7,34.54169834,15.69497489,12.40767867
encode,7,42.87770222,23.22306085,-21.39142486
encompass,7,58.19418342,28.9983944,-11.74769846
evaluate,7,36.1646971,27.09937007,-10.43553858
examine,7,36.06155247,26.03384135,-11.79288952
exclude,7,39.17170853,6.18374,-2.030569228
gauge,7,36.07241292,28.43751557,-6.815905584
identify,7,23.16785219,14.35578242,-15.4694336
improvise,7,62.48183687,21.10588939,-7.159535998
inform,7,35.77475367,16.35199369,11.53479998
ingest,7,65.09938083,7.851339091,-33.70388212
inhale,7,65.10018411,7.850304873,-33.70329038
inquire,7,39.86821033,19.14445594,5.735712177
inspect,7,25.49409176,15.35299714,-21.77914865
instruct,7,36.23434989,16.94569574,11.83641522
intercept,7,25.55325587,17.0388312,-16.85413633
juggle,7,59.2476557,24.32164476,-9.372766305
locate,7,23.90503081,14.97015787,-16.81334416
memorize,7,59.13927786,23.91574032,-9.231593998
misspell,7,66.1997096,22.75431199,1.491562115
notify,7,35.99812197,15.72642104,9.903486242
paraphrase,7,67.64723766,19.44583839,4.080243112
pinpoint,7,25.9621077,16.58800351,-11.21897524
populate,7,58.11641435,29.33065577,-11.91360181
prescribe,7,20.76810095,9.671259058,-16.01930321
quantify,7,35.67267641,28.40479581,-4.398740634
quote,7,67.37411064,19.66386997,3.76148641
read,7,65.74330107,21.1287555,1.640672852
rearrange,7,48.04903804,26.32454808,-36.33934684
rehearse,7,63.58527436,20.44029113,-6.229013629
remedy,7,22.06652251,11.48364672,-12.07691066
repair,7,25.60201709,15.2990856,-22.47663242
retell,7,66.08744958,20.0127692,-4.794573519
retrieve,7,24.22065495,15.20812303,-17.30864214
reveal,7,42.22780649,26.64629003,4.660814078
scan,7,38.97799265,18.10786572,-19.11894932
scrutinize,7,35.84679746,25.37260083,-12.15143818
specify,7,40.39221155,26.80383685,2.200822148
