acquit,-24.5267503328,65.2919166671,-18.7929711281
act,-15.7055442108,9.48141142426,8.07015412649
activate,48.7236123212,51.8583956617,29.4763655086
adapt,9.07343510383,33.919186954,5.11726886566
add,-19.5532674083,3.53239581214,22.3049772636
addict,60.8467837815,-57.8624215713,-3.96239308045
address,58.5869580979,-12.7410959089,7.21398518842
adhere,-7.16029938683,59.3501512691,25.6348158534
adjoin,59.7912419078,44.1376170817,28.1590393677
adjourn,57.6070691684,-10.9979071234,-40.1622662015
adjust,7.45929441655,33.4682266845,5.31437372461
administer,24.3609366741,9.23185239515,-40.9063657719
admire,17.7766202387,37.0049529495,11.3582875241
admit,24.5147918322,31.0740181364,58.8552552898
admonish,4.6538799758,92.2822309252,-27.5122582416
adopt,29.3790126681,6.62801039944,-45.6747913418
adore,42.7468156036,79.6937010088,24.7632295561
adorn,19.6537911503,28.0481471611,-76.0576684927
advance,47.6292904623,-14.9804548563,0.399698685963
advertise,6.63010130514,2.03005727511,-31.5108601594
advise,36.8387138336,17.6733914961,12.0856024258
advocate,21.0524830986,62.4372976068,31.2162712476
affect,-38.8696862465,37.4228391252,-66.4486364773
affiliate,51.1683166545,-60.2393808938,-8.18816416777
affirm,34.5929823809,20.3656152274,-54.7900108981
affix,35.1656382947,58.5086041341,-29.967658222
afflict,48.2774034942,69.0749555957,17.7091554533
afford,-6.819181416,2.48301830039,12.1627316967
age,41.5717689937,-49.6614736551,-2.22566998516
aggravate,-54.5978792053,23.2431926365,-65.9460040515
agitate,-54.0196401945,70.1966708311,-48.5282786136
agree,28.650369036,39.787635021,56.2986258672
aid,24.6284183169,-35.0531728315,-35.814690458
ail,70.9938471305,72.6141584329,-23.4223403171
aim,28.0566115019,-14.4751229234,7.55673066176
air,-27.2311420797,-67.0673215025,-14.2298334339
alarm,-17.3079814743,-72.7187731932,-27.6439684039
alert,48.811163005,-28.8202897238,29.1917602951
alienate,-49.7141917946,62.5409878491,-56.3749145613
align,11.454936801,31.9513404191,-5.34916250872
allay,-37.7577065654,28.2296335782,-25.176320958
allege,8.43294253703,43.9022286277,69.9250503292
alleviate,-50.0631715237,5.97884018017,-37.7293590788
allocate,1.06543460149,-21.9783908898,-33.138533762
allot,-27.6528523618,89.2117286989,10.045394932
allow,-0.342799389604,5.8312665033,-4.33824693202
allude,38.8355083668,58.0789088257,18.2967322651
ally,52.4044107907,-62.5707438216,-16.7126089819
alter,20.7715402465,53.9290316557,-20.7884550299
alternate,27.6237059992,-14.1252425163,40.3386832929
amass,7.74832810837,6.0284554937,-27.0781753146
amaze,-52.6413025491,73.0384725855,-50.0746546569
ambush,-4.73864017933,-70.1792629472,-38.2698489055
amend,28.0544371892,10.3118275322,-69.7078810733
amount,6.09437369317,-37.7304335774,-18.9365600153
amplify,20.2329093,55.4833771722,-12.295497353
amputate,-4.45413775064,64.9850497261,-67.4271559668
amuse,-53.0048209039,76.1769872907,-52.574849046
analyze,37.6743087864,27.7375868678,-14.5443129181
anchor,-39.1840871573,-85.1955489206,6.88222148302
anger,49.1685467649,-57.1038430687,61.35560413
angle,3.12973622826,-85.4520016865,20.1713348709
animate,27.0850433858,51.7441744878,-17.7605923085
annex,9.3213247843,-72.1794938353,-1.04043746638
announce,4.84604606237,-1.34359369057,-57.4623314132
annoy,-51.8717921318,67.9613431193,-56.249989669
annul,28.4969354092,6.3569099936,-64.473863367
anoint,-19.8601015667,47.4653048643,-7.43467117155
answer,58.5531885949,-13.8014505133,7.96316799545
antagonize,-49.9222228551,63.1097823559,-56.2900598061
anticipate,15.6564008933,28.0890932338,41.4907792037
apologize,19.5734817088,27.3252793985,60.4247436782
appeal,22.19462614,-32.7591234495,-15.8196504594
appear,34.5573974689,26.3386058745,56.7537817858
appease,-60.0852840689,25.471637074,-26.9815999233
applaud,15.7031550954,19.9866152254,59.3408061597
apply,-7.64436593116,58.8061362692,25.097760321
appoint,-18.5030725311,45.9520116897,-6.79415953473
apportion,0.66320823028,-22.1137934109,-32.765601095
appraise,36.4098806483,27.9734897631,-14.4949983453
appreciate,18.6084116801,37.0767319149,11.1504648394
apprehend,-25.3019117873,69.9084183796,-27.3136007005
approach,29.0556219726,-16.881713765,8.38929084839
appropriate,25.3104786079,-17.5003980209,54.6902577036
approve,37.4167454074,3.38584396222,-46.3649487504
approximate,28.0169564252,-18.6378073323,55.1633110297
arch,-27.9578102163,-63.0314071168,50.9165154445
argue,27.8474902437,37.6759626464,56.0310886148
arise,-32.258482522,41.8354438632,52.1916248931
arm,-39.5019379044,-78.6776605049,29.8671785616
arouse,-57.2641827089,54.0693679445,-45.1837358533
arraign,68.6629092342,68.8370040731,-30.9068382797
arrange,-9.20205933768,0.340343016584,-20.4556223364
array,28.5914994724,-15.0991055175,41.2544867192
arrest,28.4483065475,-76.3754421951,-31.2173878723
arrive,-45.3852264554,37.6062738646,12.3082785644
articulate,21.4589368288,46.0334369033,-3.01471501701
ascend,60.4157631713,28.4636277308,24.1346929259
ascertain,34.7758841012,25.9155415708,-4.74476207419
ascribe,16.0395882961,69.5257116497,15.3200374192
ask,28.7209337824,26.7611141721,29.1354883154
aspire,58.0505613171,51.7458096745,44.371281098
assail,25.4971802231,81.9314628557,-7.14993551265
assassinate,-24.1727351186,59.216725529,-25.1294272988
assault,26.8929059725,-77.6432004818,-30.274371607
assemble,12.307365497,10.1176689407,-36.2304933237
assert,25.4729247431,36.8256802719,57.8904622133
assess,36.0736328167,27.2680923705,-9.51415655272
assign,28.7675022052,23.8662411624,26.0902456286
assimilate,3.23467800873,43.1283365933,-3.04020078194
assist,-5.17390074947,6.63197414572,-3.34564124101
associate,52.4905628025,-57.9086335925,-7.16654221534
assuage,-38.1357566609,28.532128052,-25.302081293
assume,25.9857837205,36.1239523766,55.6329407771
assure,72.1254345682,15.2411986047,56.1813783049
astonish,-51.5545332089,72.9258066003,-51.2531636495
attach,-43.3461259897,-57.278863632,18.2194716981
attack,-5.23556452812,-69.1363425071,-37.4706044021
attain,-5.79239565597,30.6751852612,-8.99278725423
attempt,40.3363125302,18.7681591142,40.4134918116
attend,-23.3103511536,42.3426271365,15.0523278522
attest,10.1523396606,39.2364496438,19.2008792167
attract,-64.9866413815,29.0884331457,-22.777501841
attribute,16.1088507028,69.4188006089,15.2441934111
auction,16.2619746513,-47.4425453132,-20.639585941
audit,45.7553566356,-37.2468441829,-15.1208396387
audition,50.750199914,-31.7028941822,27.2606260598
augment,-33.3449907846,13.9744495145,-58.1961066041
authorize,37.0927945132,2.83152104258,-46.362326936
autograph,-6.91159522816,23.3588888284,78.9074314141
automate,-26.2960306868,-4.44482561596,-69.6672699994
avenge,-33.5706152569,42.6784173504,-29.1898594028
average,8.08122300371,-39.4717022478,-14.1475621081
avert,-51.8719791356,19.675939479,-18.1905263268
avoid,-50.7729831579,21.1295662616,-17.932981956
await,29.6664042748,34.1717965318,32.1764296614
awake,-10.6461398665,5.57788213194,57.8360419285
awaken,-58.2055491477,54.5323628364,-41.1076540968
award,6.99947882099,-77.3540554557,39.5893484229
back,-27.7742801285,-17.140785238,25.2801191632
backfire,-50.1478805243,30.6627887445,43.6024920881
baffle,-52.2625607648,68.5054543856,-53.8656579675
bag,-25.9389471914,-75.7331061686,26.2227799623
bail,30.3582808798,-75.049747689,-32.7291302502
bait,-54.2954299073,-75.0661566962,-5.32890401467
bake,-76.108197748,-52.9311799526,14.7324473585
balance,17.5143452796,-42.7934701025,-14.2076318815
balk,-9.89823381714,33.0529592719,35.3964019422
ban,-45.4277695909,54.5320541823,-2.12399071586
band,60.7197465512,-55.3677632576,17.7591000456
bang,-37.4010301718,-31.8339787019,43.7383954856
banish,-37.9458027715,39.3111197916,-31.2572710012
bank,21.5377149925,-44.7065810446,-24.1517137646
bankrupt,14.3911898548,-25.852976143,65.4879376751
baptize,31.1852872238,56.7715446199,-36.2607027411
bar,-10.3211780721,-73.6868501163,-0.547048284505
bare,16.4583190855,-30.885138693,71.732455352
bargain,16.1579919225,-47.2887994459,-15.8391019358
barge,7.917253467,-84.3475774921,-1.78785516127
bark,-45.5169021067,-60.2603431715,34.4215173059
barricade,-7.72344300927,-69.6149334674,15.3182863464
base,2.42810542168,-63.0374521864,15.8018058164
bash,3.16505405826,92.1526790247,-31.954773098
bask,73.6549989459,52.4259059818,9.24052623534
bat,-0.305722790329,-58.7681344146,29.9959626962
bathe,-55.9837692801,-38.675269208,41.8824968937
batter,-0.0609627391171,-59.8188040062,29.5032477735
battle,5.84495330613,-65.1394428611,-35.9462129612
bead,-36.7979310953,-60.8752245384,44.5980824957
beam,-6.28257235064,-67.2644673407,20.676206562
bear,-11.329624507,-4.88574647102,23.3217370229
beat,-9.12510246157,-21.3767233621,36.4478434679
beckon,60.2804600613,61.4262317496,25.7471846173
become,13.4001496143,-18.8328174972,45.219177665
bed,-19.2394019958,-76.71165946,9.01268153334
befall,51.7100379246,71.7000924904,27.3418852701
befit,65.4678925531,76.0342336448,-23.7559534723
befriend,-40.8216135743,72.7557106447,-37.9088413931
beg,16.7340697835,25.2086699334,61.190050536
beget,-47.2276027256,44.7959813442,45.0991843697
begin,-31.7459506011,32.6530061095,20.8542779276
behave,-37.7725284898,28.7304295917,51.1529990821
behold,21.605965067,45.4381673643,-2.70354432066
believe,27.1324996441,35.288364444,54.0852421575
belittle,4.018333877,72.9062963263,-29.9039746176
belong,3.52014500303,55.1276514935,30.8274685075
belt,-23.8879179033,-68.4493085898,25.0922553205
bemoan,30.6416943721,77.0886967147,2.96785453959
bench,4.03724072278,-54.0206600072,12.7510899048
bend,-53.8049090693,4.04326674035,46.7792219066
benefit,17.5242365473,-22.9288773922,19.313855483
bequeath,61.8246878872,68.5890447158,-28.7605386162
berate,5.3943692768,91.3537292975,-29.4571189459
beset,-30.4861230265,-3.20594177082,70.4961602835
besiege,51.2377468332,77.334199483,-17.492711468
best,17.3187199721,-28.1346527983,26.2509292299
bestow,9.36119687046,36.5529227714,21.1273914302
bet,72.4157026234,0.438476366618,29.4413562021
betray,5.18243341851,72.845333958,-32.4932438135
better,18.2772420913,-26.8692296356,26.5108001891
beware,-19.4237239279,27.2401303903,77.8743987183
bewilder,-46.5006536936,71.1920156802,-54.4052135458
bicycle,-23.4409107722,-77.1944130101,23.7151155409
bid,22.9248793515,-46.985786123,-31.234120396
bill,39.16180316,-32.7241300201,-23.9456377165
bind,-39.5740779161,-64.8094161765,47.8381222526
bite,-38.7543039407,-30.9223217891,44.0879311596
black,14.8849318398,-27.4511549199,68.3888089685
blacken,23.5885570835,63.7250400942,-55.8045877636
blame,38.3220833381,-10.5183684228,19.8227024866
blanket,-23.2425651339,-75.8136221001,8.96808550214
blast,-11.2480948593,-69.74943529,-35.4241434607
blaze,-17.8446548691,-71.4798160345,-28.0426989649
bleach,-40.1315678609,-65.2797096281,-7.58247742387
bleed,-48.537753144,24.4748678581,52.9243946994
blend,-0.865515322873,-52.5176963395,71.2865726234
bless,6.98460944638,16.1851024672,48.3810940244
blind,26.5286136897,-19.8158761369,62.5450253056
blindfold,-10.8801499469,-74.5075611742,36.1176513939
blink,-47.7076637488,23.3423972604,53.3890137585
blister,-47.0832453109,-77.1339215889,32.8428692048
block,-37.776847223,0.695540179049,-19.2149424178
bloom,-76.4716790773,-30.8511104192,4.48107020146
blossom,-76.1928959762,-31.3072119869,4.3663550746
blow,-28.1186422938,-12.754723839,27.8071985016
bludgeon,-21.3960201494,70.8336967621,-39.3339665108
blunt,28.8316884731,-25.5760663322,66.7753978852
blur,-40.9466841726,29.3763031532,56.1221860664
board,43.5544947195,-41.4553294654,-14.7395367421
boast,14.0926454587,21.8041797927,56.9187011478
bog,-61.472568832,-23.9237327082,41.4402325007
boil,-73.8890993015,-49.2036581389,12.058651594
bolster,-26.2595294202,7.0030497763,-62.7237668026
bolt,-35.696306708,-61.869881656,20.1424305008
bomb,-10.8845729711,-70.1680684889,-36.1977591375
bombard,-28.0727786961,54.5696863451,-64.327479439
bond,15.838391539,-42.3896393957,-19.4499697123
boo,-6.90341985166,-2.40383454795,79.3094460126
book,52.5138307388,-42.8342130856,22.6949518805
boom,-29.9419978329,-37.6492856538,-9.00760431714
boost,-39.7602770809,-10.22138199,9.44562432976
boot,-12.6596433735,-74.38982219,33.1046233233
border,0.866966721493,-75.2016225514,7.55154082615
bore,9.1939046173,-40.8947919417,32.6446125351
borrow,4.34940967011,-27.7914610938,-42.798991911
botch,-3.08192332944,87.634709041,-5.36905664547
bother,17.4358656424,21.0357123939,48.3802517781
bottle,-26.3046548668,-75.849410978,26.0188858468
bottom,-2.84225916545,-65.8731817872,16.0601076435
bounce,-31.2996032011,-11.8682197375,30.6892148018
bound,46.5953141216,-13.9325496552,3.39875015265
bow,-36.9507145708,-75.3401586657,30.192557676
bowl,-66.7169870959,-59.7003632952,10.1925543451
box,4.51713298626,-61.8011436978,31.7555853944
boycott,-0.921067903804,-53.9981857359,-43.1470560072
brace,-41.1675030376,-79.5660238617,29.25601296
brag,13.2353557375,24.6016671577,58.462702922
braid,-25.6345531152,-74.2863954092,45.7775460437
branch,42.4679925083,-41.1921408065,-13.9528938581
brand,22.6938544748,-61.867739373,33.3017714082
brandish,11.2778382205,90.5717098125,-33.9557689324
brave,25.4825703251,-24.6775168871,67.5016056296
breach,-20.1707195939,-52.9321876073,-47.4326283479
break,-28.2359776671,-12.9449479292,28.7450974877
breathe,-11.9035257172,7.1101443255,57.2156434612
breed,-47.1606219083,12.4015637449,43.1894288492
brew,-66.4683293038,-64.8546259618,12.3877474928
bribe,-17.6240948798,88.7175201628,4.59685238969
bridge,10.1798773347,-79.0615662636,-7.98466797544
brief,13.9654546914,-22.5328603022,53.2721402689
brighten,-72.007383398,-24.1137291646,16.8610211583
bring,-18.3423682836,0.893985654827,22.7253293953
broadcast,23.2516167778,-60.6074530328,-8.30445597922
broaden,-24.5939913413,7.57989671151,-70.3648134598
broker,49.2749800213,-59.0983614475,-11.0277737941
brood,-61.2242372725,-74.1095645038,2.69024721486
brown,14.6226802375,-29.1340695825,71.393932278
browse,47.694314527,18.0428588794,-21.7161375444
bruise,-46.4418936004,-77.7407535212,32.3890579103
brush,-41.8416951987,-57.0686744027,43.1513467913
bubble,-27.9719798769,-54.3270679596,5.53257028084
buck,-36.7453823758,-29.6871385402,43.7145494708
buckle,-45.7943222351,-26.644947717,23.7404645246
bud,-77.1170499991,-33.221864902,2.08030767924
budget,35.9386194686,-33.3303021204,-24.8930521777
bug,-51.7870324587,-76.7710549438,-9.99954825126
build,9.85508133766,23.4776813732,-62.7544567375
bulge,-31.6022524773,-61.504135279,19.4028574943
bulldoze,5.13187418216,31.5487240054,-72.645755017
bully,51.1099746924,-46.0765473711,63.6564514504
bump,-31.1753108644,-21.5557458823,27.8683054352
bundle,18.1810886405,-56.7324696896,-22.4861640681
buoy,-0.0430085765938,15.7137948045,-76.5561123549
burden,27.5723497027,-23.9084123278,7.17087987579
burgeon,71.0052253294,71.408996884,-25.2662905361
burn,-33.1150052264,-9.49134630236,31.3382377483
burrow,-62.3959685742,-28.0943848435,45.2135420184
burst,-14.1347969021,-52.6953432616,44.8861101038
bury,1.26140558893,32.3268083254,-69.9671517003
bus,13.3523626797,-80.1560497424,-9.8036597688
bust,-20.9351826735,-27.3822942823,9.86908009375
buttress,-26.4884760813,7.49765549328,-62.3692725753
buy,5.46538875069,-29.9770810498,-44.9334975945
buzz,38.9171490111,-66.5049772019,50.4775205191
bypass,-9.4243669322,-6.60700835157,-26.9333048453
calculate,36.0596149436,29.1500320935,-4.67467812209
calibrate,7.18451420855,33.4006201505,5.34282053375
call,29.1980359601,32.1725102327,31.8854374978
calm,23.8140516544,-25.4876596393,69.4137734715
camouflage,-23.7189631453,-74.0498532778,39.5330676738
camp,18.2695967317,-50.1125192856,12.167275064
campaign,45.5694862499,-38.9832129698,-37.379976789
can,-6.3592219864,3.73620875745,12.7748996423
cancel,28.2327722166,-18.0900011789,-66.9852203235
cap,-21.9937139981,-74.4454363967,36.4911347251
capitalize,-18.7591049579,40.0449581712,-38.8701456527
capitulate,-32.9340621375,70.7066012515,24.5310492899
captivate,-53.4644857447,71.2023712375,-52.0172897031
capture,-12.4964924745,26.179085847,-22.9043385842
care,28.369125859,-9.58246494231,-7.89373582011
carry,-19.5636744453,0.130909820076,21.9700464484
cart,-23.6356530419,-77.1160874174,23.9098672068
carve,66.8121744775,64.8892929368,18.6089977984
cascade,0.474987730382,-90.8657026442,13.5437110023
cash,16.1575831652,-41.9044968887,-27.1485508732
cast,11.6355877674,-44.9069793395,32.1812634221
castigate,7.07831897062,89.4238749272,-29.1477568545
catalog,51.7871655003,-41.8093764654,21.0677313947
catalogue,51.8126365254,-41.8433449955,21.1261646138
catapult,-15.5675589526,33.5962031746,-17.7150411477
catch,-27.6746299639,-16.1343341206,36.0656105505
categorize,19.090219576,19.9459474398,-14.0071790848
cater,58.3988938814,47.5374848866,46.3394330528
cause,14.1440962677,-7.61206862711,3.74292759871
caution,36.9001272088,-20.2049392778,14.0059919716
cave,1.7540596997,-84.9161125265,4.82089103415
cease,-35.7101189655,36.4617301433,22.2375827424
cede,16.0264404373,-2.77799099945,-55.4047165405
celebrate,44.5111664715,50.1629422737,-6.75564727374
cement,-28.7198909008,-56.4678689381,8.71033955949
censor,48.8196665867,73.8900946825,32.6308664011
censure,66.7486407738,-27.4068209792,-26.7797222054
center,8.31282372777,-72.2594301233,-2.32633737643
certify,36.3820004601,14.9714544991,1.51747630445
chain,-5.69669620203,-63.5717396205,-0.885903932344
chair,-19.2568810503,-76.3073341909,9.72464347339
chalk,-40.1463351235,-58.4073222209,43.5801307109
challenge,22.4082726179,-32.422084098,-15.7918547605
champion,5.7066676789,-38.255169249,15.6643907237
change,-17.3529183923,10.0696774549,8.5596886422
channel,20.586696519,-64.8983802903,-4.51629572977
chant,-9.78666323381,-9.67236168467,88.2723884527
characterize,30.5783149007,53.7591834765,21.3270926029
charge,54.7363455549,-15.8043939046,-3.54361086455
charm,36.7678158858,-50.1362542093,54.3057529883
chart,38.0059723889,-48.0128410179,23.4095979428
charter,42.0473769706,-46.5974016865,-7.08571052272
chase,-27.1683513637,-17.0491518498,38.4869089251
chastise,6.11112771655,89.4529897914,-28.6420332213
chat,22.7961118804,-60.8639177189,-12.6267429845
cheat,-2.54132936698,81.7601693054,3.19318497603
check,-17.4766898984,-4.5644183146,13.9969536301
cheer,-7.18745685543,-3.15849912734,79.0773418133
cherish,43.0933741377,-43.6877854534,50.2183310987
chew,-49.2229084651,-29.9903895188,46.6669229119
chide,7.63592423906,90.8154259173,-29.0599112431
chill,-75.1218641258,-47.0611808606,10.7017579155
chip,8.22940452936,-63.7067196674,31.5332421638
choke,-52.3267413369,-22.7701564235,47.4290924946
choose,28.7574207465,25.1123806987,27.4518182006
chop,-56.8036524811,-36.9701654986,32.0639947084
choreograph,64.0560734071,20.2558734237,-5.83492505327
christen,57.0230305852,72.3380447002,-29.1779844721
chronicle,62.5917576465,-36.5587140201,31.5127192493
churn,-65.833961476,-18.0917714872,46.8052040973
circle,0.0228392705348,-73.9319257906,11.8821686339
circulate,9.40643918118,6.85283668214,-33.3355636155
circumvent,-33.6729045513,35.2676667826,-47.2980422701
cite,29.1879248712,39.1512113386,32.0003423587
claim,39.0719007795,4.32226343165,-2.32187585197
clamp,-48.678051321,-28.4166497702,22.4447438437
clap,-54.4236900339,-21.3897758707,56.4008386601
clarify,26.62889269,52.0508533064,2.11787356977
clash,2.27194563659,-68.2771104111,-39.3066227507
clasp,-27.379722115,-74.1682993115,45.4882336353
classify,19.2218090762,19.7114397488,-14.0485876883
claw,-28.9700731413,-63.097148721,27.9329134177
clean,17.9479686663,-23.0678202182,80.3573117881
cleanse,-9.48553205977,39.3179760158,-77.7608650814
clear,19.7228793337,-20.6687883204,52.9598417318
click,-2.65776880781,0.356538857837,21.3483193299
climb,-34.2861629542,-31.9975761102,1.05953775579
clinch,-21.4943193344,22.3845353165,-14.7889100894
cling,56.7588141783,37.5780856638,23.8160825006
clip,-13.8370284895,-59.4828968535,41.1797552728
clock,6.15357819136,-54.9972997954,44.7854330855
clog,-54.6378739997,-21.9186535477,46.3612578134
clone,9.7929178191,-63.8413425381,31.5573903366
close,12.2816612288,-18.400241353,45.5793947313
clothe,-3.51548029165,15.7755854922,-89.2957977641
club,4.26578710912,-36.8929118257,18.8127538802
cluster,0.942445617812,-89.3037683891,10.088627299
clutch,-15.8256716922,-56.6860034694,41.8420118042
coach,5.30368523011,-38.9287193175,16.5168748508
coalesce,-48.4420931196,40.8781883228,48.7666736778
coast,3.576420308,-84.6013155626,3.59237188171
coat,-35.4255506929,-63.2030476578,45.6159504594
coax,-65.6902170974,28.462957295,-17.503128408
cock,-26.8384851092,-63.4694144063,27.8506261067
code,59.876820626,-41.6368889172,13.6975003672
codify,18.7931917833,57.5928037318,-40.3133118369
coerce,-20.3276381275,74.8800683328,-50.7016297502
coexist,-2.76548002407,45.7353160545,24.5040030509
coil,-32.2521268312,-62.8649567081,18.3339078479
coin,5.55825565977,-62.6688178786,31.8289779941
coincide,-45.4186693309,36.0273322111,6.45149859403
collaborate,-26.3608716345,43.7302632261,15.3811388949
collapse,-32.5999462499,-33.3503005806,-3.15409455711
collect,7.79803877626,5.67621149932,-27.6664359379
collide,49.2193378211,60.1640608647,43.4409404252
colonize,-12.4973235276,37.2627508861,-80.5865234738
color,0.898301483099,-55.2431060402,65.314307331
comb,-47.6017062649,-42.7946764895,43.9992478806
combat,11.5908860728,-13.0805339062,0.949695806321
combine,8.96144115551,21.7609748982,-25.9355013852
come,-27.2303573295,-8.33215196643,29.1958155919
comfort,41.1545633667,-51.1365360385,51.5777520236
command,12.136186227,-19.1593546749,0.770528583776
commandeer,-24.3165803997,54.3483935254,-45.6441367449
commemorate,44.5489512006,50.2052636729,-7.19344820701
commence,-29.6609959829,32.2486047505,20.1573372404
commend,8.62641512685,91.0506732969,-28.7344954497
comment,39.9584446198,18.9810493404,3.84218701493
commercialize,9.72515952545,15.0386865873,-37.6176946462
commission,44.767839493,-38.7099580479,-15.213584161
commit,55.4469936209,-15.6009344681,-4.92034678255
communicate,-1.47464262149,44.5666530238,23.4143380449
commute,19.993541655,-86.1787955973,2.56778991837
compare,13.3665980668,35.0025656104,4.18808363947
compel,-64.8204316767,26.7154337684,-12.3730014055
compensate,-55.8521546353,7.92016649889,-19.3687776183
compete,2.83331275778,41.4611066119,22.3268632666
compile,38.9297112204,26.358333645,-15.624772136
complain,28.0539375872,41.4924054767,49.9909349304
complement,9.44121251171,23.9821219652,-28.7643023316
complete,21.9176418494,-8.68459366213,49.3491785587
complicate,-42.6750097456,43.0181509976,-54.8695214613
compliment,46.6674624746,-48.3929457076,53.766038723
comply,-21.3690715401,61.5344740103,18.8758151261
compose,64.7885787968,20.1827571107,-5.29778213946
compost,-71.9288827192,-25.1578477974,2.367010003
compound,1.61441637431,-75.9927610955,8.66442499929
comprehend,20.5107193616,37.0439319987,8.66675416431
compress,2.38880636657,43.3273379648,-4.96388930891
comprise,31.2017366875,45.8008526913,33.5723707286
compromise,43.0721538544,-31.2770320932,-31.6672820272
compute,36.2529836609,29.824313032,-4.41742272728
conceal,-1.08225894206,80.1990255867,4.72693090876
concede,25.4896952552,32.1590719635,59.7315081108
conceive,-4.57420640048,31.9830334795,-6.91539623303
concentrate,-17.8602584664,48.580739811,35.3047684485
concern,17.0966573157,-40.2132995251,-17.6068289946
conclude,26.197704545,32.4405827423,60.328597118
concoct,17.3456402888,42.150794687,-33.5807066162
concur,54.6137395137,72.01393798,33.970553226
condemn,25.4009126176,80.3069511266,-6.56133310551
condense,-73.3161812605,-27.0239356747,8.6739574575
condition,23.6450661829,-45.4415579762,25.6302300001
condone,-43.1368511157,54.4439482299,-0.589234142166
conduct,46.7875368325,-35.7212996817,-14.9883503939
confer,8.73524665318,40.0458946739,20.5732601626
confess,20.7443911251,28.2084223392,60.1574975056
confide,12.5451945288,23.22877534,63.9656200453
configure,42.8575875419,24.6535558217,-23.1566579676
confine,1.51426531191,46.8899520856,-45.2381436456
confirm,37.911894638,15.2830549924,1.06681667943
confiscate,-18.893670608,66.3993093192,-32.1383603252
conflict,2.59460382819,-67.2745822416,-38.379120329
conform,-6.70832899235,59.7627572739,26.1056710567
confound,-50.8508656977,66.6996993512,-53.6824199786
confront,-35.1561497367,17.2966430255,-29.9144140677
confuse,-43.3203265762,54.0181614738,-52.8813692819
congratulate,7.04512470952,15.8187634327,49.4486572507
congregate,61.4978121619,62.4216024568,28.9038512068
conjure,-66.0533161209,-16.8945656561,47.7042202438
connect,0.549849233504,43.0610505926,22.5710063817
conquer,-35.5069648716,40.027991422,-33.1016431309
consent,62.9749783885,-36.9318083533,-24.7965794763
conserve,1.60141648762,14.2533202582,-81.5261587046
consider,33.8247980575,5.06040815758,-44.6947131884
consign,58.9154542273,36.8889985338,-43.4884269311
consist,24.9668811402,49.5060772062,36.8196901557
console,-39.1846405731,-85.1970072695,6.88143018258
consolidate,-22.665012322,6.47978881365,-68.3300314898
conspire,-16.101235424,78.5200165063,-41.2400069438
constitute,28.3771941673,45.9336175745,33.1724378467
constrain,-38.7462669809,32.4477619557,-65.094496987
constrict,-7.7700732446,59.4877342778,-68.1903099066
construct,10.0541328146,23.9198338273,-62.9980926454
construe,8.74698810809,69.8900048482,-33.4795265112
consult,37.4816507226,18.2584918095,11.9856790823
consume,-32.0653131508,54.5303177293,-73.4744396208
consummate,35.166048317,-49.3520309404,55.0420093112
contact,49.7825504827,-30.2238859902,28.0553931952
contain,-1.69500582581,13.4754960323,-23.053708589
contaminate,-32.1315591921,44.5734356908,-73.6241645802
contemplate,28.5786642598,44.1677759189,5.39582002226
contend,27.265358405,36.5819564939,55.5118675594
contest,32.3418624974,-33.9418241573,1.73268809135
continue,-32.1394649385,33.0197950256,21.4275113136
